id_cliente,idade,genero,pais,nivel_educacao,score_credito,tipo_conta,saldo_conta,saldo_normalizado,salario_anual,num_produtos,num_transacoes,tempo_cliente,cartao_credito,membro_ativo,ruido_1,ruido_2,ruido_3,churn
1089,38,Masculino,Brasil,Graduação,636.0,Poupança,102101.62,0.25993416557360727,89580.51,1,33.0,12.7,0,1,1.365058321512224,50,B,1
1090,39,Feminino,Argentina,,,Premium,,-0.1708773871967675,,2,,0.2,0,0,1.6839933375190708,33,B,0
1091,41,Feminino,Argentina,Graduação,691.0,Corrente,27513.69,-0.3463174428868458,31496.86,1,18.0,1.7,1,1,-0.18358228949315925,17,B,0
1092,41,Masculino,Brasil,Ensino Médio,544.0,Corrente,18183.98,-0.4221494400205587,192261.82,1,19.0,1.2,1,1,0.36842980843476897,70,B,1
1093,50,Feminino,Brasil,Graduação,637.0,Corrente,212190.9,1.1547411815915232,146012.32,1,23.0,1.4,0,0,0.1024784820330321,34,B,0
1094,42,Masculino,Chile,Graduação,831.0,Premium,15687.28,-0.4424426481957046,64896.24,1,31.0,12.0,1,0,-1.6121823506586768,26,B,0
1095,50,Masculino,Brasil,Ensino Médio,660.0,Corrente,10462.17,-0.48491240626356896,97085.41,1,28.0,3.2,1,0,-1.5519730122481623,42,B,0
1096,41,Masculino,Argentina,Graduação,620.0,Corrente,80695.87,0.08594796743401087,3496342.8721851353,4,20.0,3.1,1,0,0.04884846690427288,31,A,0
1097,42,Feminino,Brasil,Graduação,694.0,Poupança,13969.56,-0.45640429739128746,30560.67,1,16.0,7.1,0,1,-0.42491353860859626,51,C,0
1098,18,Masculino,Brasil,Pós-Graduação,718.0,Corrente,11613.5,-0.4755543819241245,36976.03,1,21.0,0.8,1,0,1.89158033839359,92,A,1
1099,52,Feminino,Brasil,Pós-Graduação,608.0,Corrente,6423.22,-0.5177410413254528,42549.01,1,25.0,3.3,1,0,-0.23657293869461854,36,A,0
1100,46,Feminino,Brasil,Graduação,695.0,Corrente,20343.33,-0.4045982167766762,36535.28,3,26.0,2.8,1,0,1.9509289970681247,13,C,0
1101,53,Feminino,Argentina,Ensino Médio,620.0,Poupança,32884.02,-0.302667334880585,10614.58,2,20.0,4.5,0,0,-0.47639139613554427,85,C,0
1102,18,Masculino,Brasil,Graduação,714.0,Poupança,48616.1,-0.1747967959820189,61797.29,1,18.0,30.0,0,0,1.9122004206089338,90,C,0
1103,67,Feminino,Brasil,Pós-Graduação,665.0,Poupança,113728.29,0.35443588171640533,67927.24,3,28.0,7.3,1,0,0.5064244969473461,95,B,0
1104,40,Feminino,Colombia,,693.0,Premium,,-0.014465739696200287,,1,22.0,2.5,1,0,0.5632918957711972,80,B,0
1105,55,Masculino,Brasil,Graduação,581.0,Corrente,28881.41,-0.3352005979774412,30546.78,1,24.0,8.8,1,1,-0.5117639567336494,95,B,0
1106,29,Feminino,Chile,Doutorado,576.0,Poupança,28628.71,-0.33725454667206184,,1,27.0,0.9,1,0,0.5769171804036888,13,A,0
1107,49,Feminino,Colombia,Graduação,735.0,Corrente,66982.65,-0.025513252661144677,9818.36,1,28.0,0.2,1,1,1.6927134330812508,94,C,1
1108,29,Feminino,Colombia,Ensino Médio,642.0,Corrente,,0.7892424337859213,,1,22.0,1.1,1,0,-0.14482749406013753,32,C,0
1109,34,Masculino,Chile,Ensino Médio,675.0,Corrente,42259.19,-0.2264658383101588,84176.16,2,30.0,2.1,0,0,-0.3393968153666179,5,A,0
1110,64,Masculino,Brasil,Graduação,622.0,Corrente,20682.5,-0.4018414388631246,33960.02,1,21.0,3.6,1,0,-0.24676253886008834,12,B,0
1111,39,Masculino,Colombia,Pós-Graduação,730.0,Corrente,11032.06,-0.4802803333645687,177383.07,2,25.0,4.8,1,0,1.620111605006437,59,C,0
1112,44,Masculino,Chile,Graduação,595.0,Corrente,6410.89,-0.5178412597164488,42025.97,1,29.0,12.1,1,0,0.8553512070010864,41,A,0
1113,52,Feminino,Chile,Graduação,637.0,Poupança,80783.14,0.08665729906273882,53540.59,1,23.0,3.6,1,0,1.4476799904711186,37,B,0
1114,47,Feminino,Brasil,Graduação,720.0,Corrente,72662.03,0.020648817529811566,21636.53,1,33.0,3.5,1,0,0.3136227104842696,68,A,0
1115,43,Feminino,Colombia,Graduação,755.0,Poupança,72608.42,0.020213074793291527,58240.26,3,28.0,0.3,1,1,0.03931935677783195,48,B,0
1116,46,Feminino,Argentina,Graduação,602.0,Corrente,31120.08,-0.31700466080218825,14949.13,1,26.0,0.2,0,0,0.4239440390706323,43,A,1
1117,70,Feminino,Argentina,Ensino Médio,826.0,Corrente,196481.13,1.0270519786461705,74326.2,2,24.0,4.0,1,1,1.07015853441254,93,B,0
1118,41,Masculino,Brasil,Graduação,678.0,Corrente,20313.84,-0.40483791185781737,75709.35,1,21.0,2.9,1,1,-0.24711824258786486,41,A,0
1119,44,Feminino,Brasil,,,Corrente,,0.3588424022755729,,1,,9.1,0,1,1.3686769933567864,56,A,0
1120,54,Masculino,Colombia,Ensino Médio,683.0,Corrente,34665.79,-0.2881850865006315,26582.78,1,18.0,0.9,1,0,0.3658305570658767,69,A,0
1121,55,Masculino,Brasil,Graduação,615.0,Poupança,17500.4,-0.42770558663183206,,1,31.0,0.1,0,1,-2.4062781380301783,11,A,1
1122,56,Feminino,Brasil,Doutorado,689.0,Poupança,73942.01,0.03105251064473255,68753.98,1,22.0,3.0,1,0,0.8834934271051945,94,C,0
1123,49,Masculino,Chile,Graduação,646.0,Corrente,59371.13,-0.08737978043351892,63918.81,1,28.0,1.4,1,0,-1.2723050132619824,9,C,0
1124,28,Masculino,Brasil,Doutorado,656.0,Corrente,55735.21,-0.11693258271980746,29167.79,2,27.0,0.3,1,0,0.8591727606739874,28,C,0
1125,61,Feminino,Brasil,Ensino Médio,567.0,Poupança,40035.99,-0.24453603513596267,11670.4,1,32.0,6.4,1,1,0.9015179982381663,22,C,0
1126,28,Masculino,Brasil,Pós-Graduação,739.0,Corrente,34701.16,-0.28789759870748255,60365.69,2,24.0,0.6,1,0,0.32989259738120824,75,A,0
1127,45,Masculino,Brasil,Ensino Médio,545.0,Corrente,637969.91,4.615478189056396,44734.5,1,30.0,4.7,1,1,0.5436808988766937,85,C,0
1128,32,Masculino,Brasil,Graduação,550.0,Poupança,150408.16,0.6525703142662874,34891.47,2,24.0,1.6,0,0,1.0988707878439867,6,C,0
1129,41,Masculino,Brasil,Graduação,683.0,Poupança,86456.12,0.13276734997531917,77525.89,2,21.0,1.0,1,1,-0.49562767381072753,26,A,0
1130,45,Masculino,Brasil,Graduação,794.0,Poupança,41529.49,-0.23239684884622802,47717.25,1,18.0,2.4,0,1,0.7934296597024786,16,C,0
1131,45,Feminino,Argentina,Pós-Graduação,618.0,Poupança,121611.72,0.4185124972986503,22214.11,1,20.0,8.1,0,1,1.1630233029570363,14,C,0
1132,47,Masculino,Chile,Graduação,713.0,Corrente,67615.58,-0.020368789870142446,15384.7,2,28.0,2.5,0,1,1.7600825975384784,35,B,0
1133,61,Feminino,Brasil,Graduação,746.0,Corrente,37475.61,-0.2653468351309481,24899.97,3,20.0,6.9,0,1,-1.1057802860597032,42,C,0
1134,47,Masculino,Brasil,Pós-Graduação,723.0,Corrente,25228.33,-0.3648928769538749,206036.24,1,21.0,0.7,1,1,0.40851606498776816,53,B,0
1135,39,Masculino,Brasil,Graduação,621.0,Poupança,32955.03,-0.30209016473098066,,1,26.0,7.4,1,0,-0.9614891990614646,22,C,0
1136,53,Feminino,Chile,Ensino Médio,551.0,Premium,808.75,-0.5633755222415068,54894.44,3,29.0,1.4,0,0,-1.0039220177014978,53,A,0
1137,56,Feminino,Colombia,Ensino Médio,451.0,Corrente,46757.08,-0.18990693330799308,43958.59,1,34.0,5.7,1,1,0.3590277724059801,66,C,0
1138,27,Feminino,Brasil,Graduação,626.0,Corrente,20207.9,-0.40569899347518223,,2,24.0,4.2,0,0,0.07745581479613853,13,A,0
1139,49,Feminino,Brasil,Pós-Graduação,756.0,Corrente,245537.26,1.4257808040384972,98747.13,1,30.0,13.2,1,1,1.1450014785219849,11,C,0
1140,50,Masculino,Argentina,Ensino Médio,548.0,Corrente,37168.35,-0.2678442481737227,36520.99,1,19.0,2.4,1,0,-0.34617644959420923,12,C,0
1141,38,Masculino,Argentina,Ensino Médio,713.0,Corrente,8718.86,-0.49908205129253264,69296.68,2,24.0,0.3,0,1,-0.1340514361970109,97,A,0
1142,58,Feminino,Brasil,Ensino Médio,564.0,Poupança,34205.57,-0.29192576029658845,39772.99,2,25.0,0.1,1,0,0.21150426233818476,86,A,1
1143,40,Masculino,Argentina,Graduação,659.0,Premium,10349.1,-0.4858314406082494,157014.59,1,26.0,8.8,1,0,-0.861828851436456,53,A,0
1144,43,Masculino,Argentina,Ensino Médio,713.0,Corrente,64092.9,-0.049001176049668665,76525.03,2,17.0,3.7,1,0,-0.723069845015931,9,A,0
1145,39,Masculino,Colombia,Ensino Médio,590.0,Corrente,51489.69,-0.15144022127139378,103500.74,2,32.0,7.5,0,1,1.1160986657725531,71,B,0
1146,42,Feminino,Brasil,Graduação,665.0,Corrente,114623.44,0.3617116718786123,34522.07,2,22.0,1.3,1,0,-0.5489550412811088,17,B,0
1147,28,Masculino,Colombia,Pós-Graduação,612.0,Corrente,14057.93,-0.4556860249490887,92492.39,1,32.0,2.1,1,1,1.1824765664496855,61,A,1
1148,24,Masculino,Brasil,Graduação,713.0,Corrente,37828.18,-0.26248114185329713,40637.78,2,26.0,0.2,0,1,0.6073125806682945,10,B,0
1149,61,Masculino,Argentina,Graduação,671.0,Poupança,7058.4,-0.5125782905068967,52366.42,2,25.0,16.3,0,1,-1.5475310254889354,38,C,0
1150,31,Feminino,Brasil,Ensino Médio,655.0,Corrente,84271.06,0.1150071555365863,130748.2,2,33.0,5.5,1,0,0.5303786918377881,39,C,0
1151,30,Masculino,Brasil,Pós-Graduação,790.0,Premium,67686.73,-0.019790481798823697,26221.5,2,30.0,13.5,0,0,0.5224798230941273,89,C,0
1152,18,Masculino,Argentina,Graduação,709.0,Poupança,65838.89,-0.0348097479478851,55378.61,1,16.0,1.5,0,0,0.4229286085112854,91,B,1
1153,34,Feminino,Brasil,Doutorado,587.0,Poupança,36386.13,-0.2742021419129636,63755.02,2,27.0,4.7,1,0,-0.14187672638301077,94,B,0
1154,26,Feminino,Brasil,Doutorado,642.0,Corrente,59738.23,-0.08439598713793027,66970.17,2,22.0,5.7,1,1,-0.9400674553918519,30,C,0
1155,61,Feminino,Brasil,Pós-Graduação,643.0,Poupança,248999.69,1.4539234774801884,37403.86,1,30.0,1.9,0,1,1.3462127661126204,34,A,0
1156,54,Feminino,Brasil,Ensino Médio,657.0,Corrente,25793.73,-0.3602972988298602,171400.54,1,27.0,9.4,0,0,-0.1015795887228356,33,C,0
1157,33,Masculino,Brasil,Graduação,877.0,Corrente,42889.15,-0.2213455157155279,22539.87,1,25.0,14.7,1,1,-0.883406160335368,32,B,0
1158,69,Masculino,Colombia,Ensino Médio,683.0,Corrente,9864.01,-0.4897742580687699,117633.75,2,19.0,10.8,0,1,0.45746868608800834,12,C,0
1159,53,Masculino,Brasil,Pós-Graduação,466.0,Premium,12811.35,-0.4658182424549859,101624.44,1,28.0,6.7,1,1,-0.7427799707332572,87,C,0
1160,38,Feminino,Brasil,Pós-Graduação,601.0,Corrente,40838.31,-0.23801476835057273,153358.45,2,21.0,1.6,1,1,-0.9490860282851212,93,B,0
1161,18,Masculino,Brasil,Doutorado,476.0,Corrente,136587.44,0.5402353328546629,18902.77,3,26.0,1.7,1,1,-0.3754726122024387,65,B,1
1162,69,Feminino,Brasil,Graduação,620.0,Corrente,26701.18,-0.3529215341170248,29106.04,2,28.0,16.5,0,0,-0.6653977643180745,84,B,0
1163,25,Feminino,Brasil,Graduação,471.0,Corrente,27361.72,-0.3475526569079044,119990.26,3,18.0,0.1,1,1,-0.9122422519845744,10,B,1
1164,22,Masculino,Brasil,Graduação,571.0,Corrente,22286.53,-0.38880386337981493,15895.26,4,22.0,6.3,0,1,0.806411762261759,19,C,0
1165,54,Masculino,Brasil,Graduação,513.0,Corrente,19116.21,-0.4145722631642618,,1,28.0,6.1,1,1,-0.11382781446239938,23,B,0
1166,71,Masculino,Brasil,Graduação,684.0,Poupança,51738.93,-0.14941439549914506,36571.16,2,28.0,4.9,1,0,1.2522799455158922,85,A,0
1167,58,Masculino,Argentina,Graduação,650.0,Corrente,6022.7,-0.5209964727903104,55005.93,1,28.0,23.1,0,0,-0.8545094777299357,57,B,0
1168,48,Masculino,Argentina,Pós-Graduação,677.0,Poupança,168911.04,0.8029619494966893,127431.6,3,29.0,1.9,1,0,-1.727561037636336,99,B,0
1169,49,Feminino,Brasil,Graduação,640.0,Poupança,16341.99,-0.43712115729797973,43863.62,1,24.0,2.1,1,0,0.14877034924941623,59,C,0
1170,52,Masculino,Brasil,Pós-Graduação,524.0,Corrente,86360.37,0.13198909280274326,34032.0,4,34.0,0.4,0,1,1.8559789218064155,96,A,0
1171,51,Masculino,Chile,Pós-Graduação,696.0,Poupança,7910.94,-0.5056488349465014,59091.0,2,21.0,2.9,0,1,0.5309868293620021,54,A,0
1172,45,Masculino,Brasil,Graduação,823.0,Poupança,81032.71,0.08868580707902884,64975.0,2,30.0,1.5,0,0,3.2153741962128324,74,A,0
1173,43,Feminino,Colombia,Graduação,686.0,Poupança,81335.15,0.09114404310277656,63878.87,1,22.0,2.1,1,0,0.3320591209490886,2,B,0
1174,41,Feminino,Brasil,Graduação,611.0,Poupança,57586.44,-0.10188576260923131,44055.62,1,24.0,9.0,1,1,0.23555221128809037,48,C,0
1175,32,Feminino,Brasil,Graduação,521.0,Poupança,11011.39,-0.4804483393776981,15168.08,2,28.0,13.7,1,0,-2.1553626710579175,6,C,0
1176,38,Feminino,Argentina,Ensino Médio,568.0,Corrente,48994.23,-0.1717233507113544,28266.44,1,16.0,1.0,0,0,0.42794744058852835,43,B,1
1177,21,Masculino,Chile,Graduação,690.0,Poupança,8780.89,-0.4985778706928994,114939.67,3,23.0,2.3,0,1,0.16866776001929132,17,A,0
1178,40,Masculino,Brasil,Doutorado,746.0,Corrente,26814.13,-0.3520034751338138,54843.63,1,30.0,13.2,1,0,-0.40742119820453704,79,A,0
1179,30,Masculino,Brasil,Ensino Médio,673.0,Poupança,,0.445267150089054,,2,17.0,0.3,1,0,-0.1367788670590703,36,C,0
1180,28,Masculino,Brasil,,,Corrente,,0.19790784108047227,,1,,0.5,1,0,-0.06810057434217907,24,B,0
1181,44,Feminino,Colombia,Pós-Graduação,713.0,Poupança,36983.22,-0.269348987080866,24882.75,2,21.0,0.9,1,1,-0.17992915293206393,61,A,0
1182,58,Masculino,Argentina,Graduação,695.0,Corrente,11273.75,-0.47831587408477894,42821.31,2,22.0,4.5,1,1,2.089714963125961,29,B,0
1183,53,Masculino,Brasil,,,Poupança,,0.0705619653723999,,1,,0.8,0,0,-0.37086202780500893,78,C,0
1184,23,Feminino,Brasil,Pós-Graduação,665.0,Poupança,37170.01,-0.2678307556733939,37615.58,1,25.0,17.2,1,0,0.16931372385385732,58,B,0
1185,30,Feminino,Brasil,Graduação,573.0,Premium,2243.12,-0.5517169453158913,52075.91,1,22.0,3.0,1,1,-0.4039010833862068,66,B,0
1186,53,Feminino,Brasil,Ensino Médio,651.0,Poupança,92888.56,0.18505030106841638,43799.76,2,26.0,3.5,0,1,0.7834311866438803,86,B,0
1187,30,Masculino,Brasil,Doutorado,679.0,Corrente,35274.68,-0.28323602112402857,21171.14,2,32.0,1.4,1,1,0.17676369997220687,53,B,0
1188,39,Feminino,Argentina,Graduação,801.0,Premium,153728.22,0.6795558026044839,54659.96,2,21.0,3.2,0,1,-0.2799105731704815,70,A,0
1189,48,Masculino,Brasil,Graduação,532.0,Poupança,9756.37,-0.49064915730695335,22092.4,2,17.0,5.4,1,1,-1.9259679459071828,9,C,0
1190,30,Masculino,Brasil,Graduação,693.0,Poupança,802.68,-0.5634248592758414,54142.19,1,23.0,7.0,1,1,0.24330822528875026,76,A,0
1191,43,Feminino,Argentina,Ensino Médio,783.0,Premium,50761.86,-0.15735603242456256,,1,24.0,7.0,1,1,-0.30957627357975087,42,A,0
1192,25,Feminino,Brasil,Doutorado,718.0,Corrente,51527.78,-0.15113062528493515,41414.49,1,24.0,4.3,1,1,-0.06074065688710121,39,A,0
1193,34,Masculino,Brasil,Pós-Graduação,724.0,Corrente,4775.21,-0.5311360867873515,24272.76,1,19.0,11.7,1,1,-1.1824579472453334,69,A,0
1194,45,Masculino,Brasil,Ensino Médio,702.0,Poupança,,-0.4787210554952532,,4,25.0,8.5,1,0,1.4332821727201956,40,C,0
1195,22,Masculino,Brasil,Doutorado,766.0,Poupança,990793.38,7.483231673971427,29756.93,3,23.0,7.1,0,1,0.856743175843872,59,C,0
1196,47,Masculino,Chile,Pós-Graduação,552.0,Corrente,25166.46,-0.36539575707154875,70031.85,1,21.0,0.3,1,1,1.4307059976406318,44,A,1
1197,41,Feminino,Argentina,Graduação,525.0,Poupança,87303.93,0.1396583600377898,44855.74,2,17.0,0.0,0,1,1.1469793007809541,65,B,0
1198,48,Masculino,Brasil,Graduação,649.0,Corrente,16634.07,-0.4347471274811028,136742.92,3,38.0,1.2,1,0,0.5923173021274616,74,B,0
1199,44,Feminino,Brasil,Ensino Médio,455.0,Poupança,2956.13,-0.5459215913042115,,1,43.0,5.4,0,1,-1.1422825087264428,11,B,0
1200,58,Feminino,Brasil,Graduação,760.0,Poupança,29604.75,-0.32932128159925794,44718.91,1,32.0,2.6,0,1,1.8433871640718587,91,B,0
1201,43,Feminino,Brasil,Ensino Médio,759.0,Corrente,26404.1,-0.3553362039951329,75309.79,1,35.0,2.6,0,0,-0.9276351508875105,87,B,0
1202,36,Masculino,Brasil,Graduação,610.0,Poupança,22474.71,-0.3872743340353206,38717.93,2,27.0,10.8,1,1,-0.26840762407496166,84,C,0
1203,43,Masculino,Brasil,Graduação,616.0,Poupança,31648.02,-0.312713558016917,50029.8,4,21.0,11.3,1,1,0.706902280626921,5,B,0
1204,48,Masculino,Brasil,Pós-Graduação,643.0,Corrente,49867.36,-0.1646265393788094,39463.82,2,25.0,12.0,0,0,0.756540787187405,77,C,0
1205,42,Masculino,Brasil,Pós-Graduação,654.0,Corrente,30329.0,-0.32343456872993065,77642.76,1,24.0,1.9,0,0,0.5722367269445582,74,B,0
1206,42,Masculino,Argentina,Ensino Médio,661.0,Corrente,7968.03,-0.5051848067273645,115820.05,1,38.0,5.9,1,1,-0.4002884813290898,49,B,0
1207,33,Feminino,Chile,Pós-Graduação,700.0,Poupança,65083.2,-0.04095200552223367,79157.03,2,20.0,1.6,0,1,-0.6069316273554748,51,A,0
1208,34,Masculino,Colombia,Graduação,634.0,Corrente,3500.82,-0.541494344313816,85234.53,3,19.0,1.1,1,0,2.5345325686061364,36,A,1
1209,25,Feminino,Brasil,Graduação,734.0,Corrente,3101.28,-0.5447418103266722,85290.65,2,23.0,1.0,0,0,-0.03931393849983351,16,A,1
1210,62,Masculino,Argentina,Ensino Médio,690.0,Corrente,88169.52,0.1466938861579984,68237.77,2,24.0,2.1,1,0,-0.16177138463883597,7,C,0
1211,27,Feminino,Argentina,Pós-Graduação,595.0,Corrente,66730.96,-0.027558992063396542,24746.23,1,29.0,2.8,0,0,-0.7135564909387535,96,C,0
1212,33,Feminino,Colombia,Pós-Graduação,770.0,Poupança,33898.48,-0.29442179157728116,136023.5,3,24.0,8.9,1,0,0.24467034907095767,89,A,0
1213,33,Masculino,Brasil,Pós-Graduação,527.0,Poupança,6805.33,-0.5146352465660484,144733.08,2,25.0,0.6,1,1,0.19802280057807073,44,A,0
1214,52,Feminino,Argentina,Pós-Graduação,641.0,Corrente,15529.66,-0.4437237854859543,42602.67,1,29.0,6.6,0,1,-0.016226208704295298,26,B,0
1215,38,Feminino,Brasil,Graduação,737.0,Poupança,26494.8,-0.35459899328440037,39245.08,2,32.0,3.8,1,1,0.38172664678788615,36,C,0
1216,56,Feminino,Argentina,Pós-Graduação,584.0,Poupança,5350.4,-0.5264609354234463,70788.16,1,21.0,1.7,1,0,1.7635375024423534,53,B,0
1217,33,Feminino,Brasil,Graduação,677.0,Corrente,14960.45,-0.44835033133662716,68219.63,1,26.0,3.4,0,0,-0.5950527062908985,92,B,1
1218,45,Masculino,Argentina,Ensino Médio,698.0,Corrente,79443.11,0.0757655188124321,43426.81,1,27.0,1.8,1,0,0.04308374220212008,44,A,0
1219,31,Masculino,Chile,Graduação,572.0,Premium,201343.25,1.066571349548778,3065836.0516628884,1,31.0,4.5,1,1,-0.6478484525505558,12,B,0
1220,67,Masculino,Brasil,Graduação,643.0,Poupança,21953.42,-0.3915113855391544,58889.65,1,28.0,2.8,1,1,0.2946983608256279,90,B,0
1221,27,Masculino,Brasil,Graduação,635.0,Poupança,90019.9,0.16173379745816516,68245.17,1,30.0,0.9,0,1,-0.568469501374419,68,A,0
1222,45,Feminino,Brasil,Ensino Médio,600.0,Corrente,3652.36,-0.5402626253380234,75772.65,2,21.0,0.6,0,0,-0.5254429914341896,23,A,0
1223,49,Feminino,Brasil,Ensino Médio,857.0,Poupança,80124.86,0.0813067911612949,60450.23,2,27.0,4.0,0,1,-1.459523374055626,88,B,0
1224,46,Masculino,Brasil,Graduação,581.0,Poupança,,-0.4574637025074602,,1,29.0,11.6,1,1,0.09779478281967469,95,B,0
1225,39,Feminino,Brasil,Ensino Médio,740.0,Poupança,52512.93,-0.14312331402056816,89000.85,1,30.0,2.1,1,1,0.42976962190497714,30,B,0
1226,40,Feminino,Chile,Ensino Médio,614.0,Premium,26975.84,-0.3506890942734771,,2,18.0,6.6,1,1,1.8604763531922952,63,C,0
1227,42,Masculino,Brasil,Graduação,552.0,Premium,177104.78,0.8695607685590597,37087.91,1,36.0,5.4,1,1,0.46950248118984517,3,B,0
1228,40,Masculino,Argentina,Doutorado,659.0,Premium,12716.77,-0.4665869898532336,43985.18,1,26.0,13.4,0,0,-0.4496841232973195,80,A,0
1229,53,Masculino,Chile,Pós-Graduação,708.0,Corrente,77120.74,0.05688926701217032,17195.77,3,34.0,8.6,1,1,-1.3596790876860898,34,B,0
1230,68,Feminino,Chile,Graduação,732.0,Premium,25967.24,-0.35888700742501795,43943.28,2,31.0,4.2,0,0,-1.2212870056654783,92,C,0
1231,35,Feminino,Argentina,Doutorado,790.0,Corrente,30032.44,-0.32584501204167066,74091.93,3,24.0,5.4,1,0,-1.2956283394719723,49,B,0
1232,25,Masculino,Brasil,Graduação,900.0,Premium,29125.67,-0.33321524970617866,60106.29,2,23.0,11.4,1,0,1.8780420354493812,44,C,0
1233,40,Masculino,Chile,Graduação,672.0,Corrente,13163.36,-0.4629571008641927,122075.93,1,20.0,2.6,1,1,0.28781049692636984,41,C,0
1234,72,Feminino,Brasil,,,Poupança,,-0.27972813359880344,,2,26.0,2.0,0,0,-0.5829662192618927,48,A,0
1235,32,Feminino,Colombia,Graduação,690.0,Corrente,33685.48,-0.29615305818572674,65669.37,1,14.0,0.1,1,1,-0.9598596051532643,71,B,1
1236,61,Feminino,Argentina,Ensino Médio,626.0,Poupança,48508.21,-0.1756737272232639,78876.93,1,16.0,8.8,1,1,-0.8561078403939216,8,C,0
1237,62,Feminino,Argentina,Graduação,733.0,Corrente,40191.31,-0.24327359227387926,199928.32,1,27.0,8.1,1,1,-0.6092993945063785,7,B,0
1238,35,Masculino,Brasil,Graduação,533.0,Corrente,94617.1,0.19909989535650344,53469.11,3,27.0,0.6,1,1,1.3162552162551524,37,C,0
1239,48,Masculino,Brasil,Graduação,863.0,Poupança,109997.22,0.3241096990648887,26199.29,1,21.0,4.3,0,1,-0.029943447057749532,55,A,0
1240,61,Masculino,Chile,Pós-Graduação,727.0,Poupança,10293.34,-0.48628465857109887,81532.52,3,19.0,3.1,1,0,-1.447466417273949,71,A,0
1241,37,Feminino,Chile,Graduação,498.0,Corrente,103004.4,0.26727197246925277,150156.96,3,27.0,0.6,1,0,2.3104592747303716,50,B,0
1242,39,Masculino,Brasil,Pós-Graduação,586.0,Corrente,8746.39,-0.4988582871153941,40395.38,2,20.0,19.7,0,1,-1.1401611393658972,82,B,0
1243,35,Feminino,Colombia,Graduação,723.0,Corrente,73528.4,0.02769068349957209,,2,29.0,1.2,0,0,-0.5908353099238673,21,B,0
1244,29,Masculino,Brasil,Doutorado,755.0,Poupança,76396.07,0.05099914037769963,102460.93,2,24.0,0.3,1,0,1.310144387633882,34,B,1
1245,34,Feminino,Argentina,,,Premium,,-0.540164764070579,,3,,4.5,1,1,0.4151496326090667,49,B,0
1246,27,Masculino,Argentina,Pós-Graduação,714.0,Poupança,40602.1,-0.23993468612325314,,1,29.0,6.7,0,1,-0.4699229996242097,27,C,0
1247,42,Masculino,Brasil,Pós-Graduação,474.0,Corrente,20698.25,-0.40171342267024657,32238.47,2,24.0,0.2,0,1,-1.2313669260938347,8,B,0
1248,32,Feminino,Brasil,Graduação,641.0,Corrente,14610.29,-0.45119643610476473,46687.52,2,18.0,5.4,0,1,-0.9666901089250267,34,C,0
1249,44,Masculino,Argentina,Graduação,750.0,Premium,183693.3,0.9231123398035473,64547.73,3,21.0,3.8,1,1,-0.9064961190764659,18,C,1
1250,23,Feminino,Brasil,Ensino Médio,600.0,Corrente,16573.91,-0.4352361086978355,84536.06,2,25.0,0.5,1,0,0.007031797849549579,51,C,0
1251,45,Feminino,Brasil,Doutorado,514.0,Poupança,13798.95,-0.45779101756061563,59896.12,2,23.0,0.9,1,0,0.19106181728130361,12,B,1
1252,52,Masculino,Argentina,Ensino Médio,663.0,Corrente,39768.64,-0.24670905920999048,39028.8,2,28.0,4.2,0,1,-0.14865462863134246,86,A,0
1253,18,Feminino,Chile,Graduação,595.0,Poupança,82677.91,0.10205801282651555,68406.82,3,27.0,1.8,1,0,-0.039213813924329335,51,A,0
